Date,Open,High,Low,Close,Volume,Value,MktVWAP,Transactions,Adj. Factor
"10-Jan-2025","68","68","68","68","12k","8.16k","68","2","1",
"09-Jan-2025","63","71","63","71","178k","124.41k","69.85497","9","1",
"08-Jan-2025","64","66","62","62","280k","181.21k","64.72654","9","1",
"07-Jan-2025","69","70","65","65","7m","4.37m","65.01035","22","1",
"06-Jan-2025","69","69","67","67","4k","2.96k","67.96101","2","1",
"03-Jan-2025","69","69","69","69","2k","1.31k","69","1","1",
"02-Jan-2025","69","69","65","65","1k","712.1","68.86847","2","1",
"01-Jan-2025","0","0","0","65","0","0","0","0","1",
"31-Dec-2024","0","0","0","65","0","0","0","0","1",
"30-Dec-2024","66","66","65","65","9k","6.22k","65.56143","3","1",
"27-Dec-2024","65","65","65","65","2k","1.25k","65","3","1",
"26-Dec-2024","0","0","0","69","0","0","0","0","1",
"25-Dec-2024","0","0","0","69","0","0","0","0","1",
"24-Dec-2024","69","69","69","69","15k","10.2k","69","4","1",
"23-Dec-2024","67","67","65","65","3k","1.79k","66.28328","2","1",
"20-Dec-2024","67","67","67","67","14k","9.57k","67","1","1",
"19-Dec-2024","63","67","63","67","25k","15.8k","63.23729","3","1",
"18-Dec-2024","62","62","62","62","810","502.2","62","1","1",
"17-Dec-2024","65","65","62","62","22k","13.74k","62.7815","4","1",
"16-Dec-2024","0","0","0","67","0","0","0","0","1",
"13-Dec-2024","67","70","65","67","56k","37.38k","66.37164","9","1",
"12-Dec-2024","66","69","66","67","56k","37.34k","66.18169","4","1",
"11-Dec-2024","65","65","65","65","173","112.45","65","1","1",
"10-Dec-2024","65","65","62","62","26k","16.49k","62.51917","4","1",
"09-Dec-2024","69","69","62","62","11k","6.85k","65.04186","3","1",
"06-Dec-2024","70","70","70","70","20k","13.98k","70","2","1",
"05-Dec-2024","70","71","70","71","20k","13.75k","70.51282","2","1",
"04-Dec-2024","71","71","71","71","2k","1.42k","71","1","1",
"03-Dec-2024","61","64","61","64","24k","15.3k","63.541","3","1",
"02-Dec-2024","62","65","61","62","64k","39.69k","61.61649","6","1",
"29-Nov-2024","62","62","62","62","6k","3.97k","62","1","1",
"28-Nov-2024","61","66","61","66","4k","2.54k","63.5","2","1",
"27-Nov-2024","66","66","61","61","43k","26.42k","61.20829","5","1",
"26-Nov-2024","65","65","62","62","57k","35.53k","62.40614","9","1",
"25-Nov-2024","67","68","67","67","7k","4.47k","67.43409","3","1",
"22-Nov-2024","65","65","65","65","1","0.65","65","1","1",
"21-Nov-2024","61","68","60","68","82k","49.32k","60.11022","6","1",
"20-Nov-2024","61","61","61","61","15k","9.15k","61","3","1",
"19-Nov-2024","66","69","60","60","88k","53.33k","60.7354","16","1",
"18-Nov-2024","69","69","67","67","38k","25.68k","67.93278","6","1",
"15-Nov-2024","75","75","67","67","6k","4.41k","70.7905","4","1",
"14-Nov-2024","0","0","0","70","0","0","0","0","1",
"13-Nov-2024","65","70","65","70","6k","4.28k","66.1384","2","1",
"12-Nov-2024","65","68","65","65","82k","53.52k","65.03646","7","1",
"11-Nov-2024","68","75","65","68","31k","20.9k","68.01643","7","1",
"08-Nov-2024","68","68","67","68","100k","67.49k","67.37114","7","1",
"07-Nov-2024","67","67","65","65","13k","8.53k","66.84322","2","1",
"06-Nov-2024","68","68","67","67","37k","25.09k","67.34807","4","1",
"05-Nov-2024","73","73","70","70","14k","10.4k","72.94002","7","1",
"04-Nov-2024","74","74","70","74","46k","33.96k","73.4807","4","1",
"01-Nov-2024","73","73","73","73","61k","44.53k","73","4","1",
"31-Oct-2024","67","67","67","67","36k","23.93k","67","1","1",
"30-Oct-2024","68","74","65","74","349k","234.85k","67.27995","17","1",
"29-Oct-2024","72","72","72","72","17k","12.21k","72","2","1",
"28-Oct-2024","71","74","68","73","1m","799.42k","70.22446","20","1",
"25-Oct-2024","73","74","73","74","31k","22.49k","73.18638","3","1",
"24-Oct-2024","72","75","72","72","408k","302.34k","74.08333","13","1",
"23-Oct-2024","73","74","72","72","157k","116.04k","73.91268","10","1",
"22-Oct-2024","75","75","70","73","323k","235.52k","73.00625","14","1",
"21-Oct-2024","85","85","74","75","1m","885.47k","75.8036","61","1",
"18-Oct-2024","99","99","99","99","125k","123.62k","99","3","1",
"17-Oct-2024","95","99","95","99","121k","118.96k","98.60214","6","1",
"16-Oct-2024","96","98","96","98","2k","1.95k","97.5","2","1",
"15-Oct-2024","97","98","97","98","42k","40.66k","97.91203","5","1",
"14-Oct-2024","98","98","98","98","20k","19.13k","98","3","1",
"11-Oct-2024","98","98","98","98","84k","81.9k","98","1","1",
"10-Oct-2024","84","95","84","95","5k","4k","86.37325","2","1",
"09-Oct-2024","95","98","83","95","78k","68.58k","87.61612","6","1",
"08-Oct-2024","99","99","99","99","1k","990","99","1","1",
"07-Oct-2024","85","99","83","83","312k","289.24k","92.81442","14","1",
"04-Oct-2024","80","80","76","79","192k","152.9k","79.76161","10","1",
"03-Oct-2024","88","88","77","77","43k","34.94k","80.40596","3","1",
"02-Oct-2024","83","90","80","89","104k","87.56k","84.55453","11","1",
"01-Oct-2024","96","96","96","96","21k","19.68k","96","5","1",
"30-Sep-2024","0","0","0","95","0","0","0","0","1",
"27-Sep-2024","90","95","90","95","45k","41.48k","91.68464","6","1",
